,Key,year,month,Sum_Count,Monthly_Sum
38558,Caserne 55 Grid2_4,2016,7,9,Monthly_Sum
38559,Caserne 55 Grid2_4,2016,8,10,Monthly_Sum
38560,Caserne 55 Grid2_4,2016,9,8,Monthly_Sum
38561,Caserne 55 Grid2_4,2016,10,9,Monthly_Sum
38562,Caserne 55 Grid2_4,2016,11,9,Monthly_Sum
38563,Caserne 55 Grid2_4,2016,12,5,Monthly_Sum
38564,Caserne 55 Grid2_4,2017,1,6,Monthly_Sum
38565,Caserne 55 Grid2_4,2017,2,4,Monthly_Sum
38566,Caserne 55 Grid2_4,2017,3,7,Monthly_Sum
38567,Caserne 55 Grid2_4,2017,4,16,Monthly_Sum
38568,Caserne 55 Grid2_4,2017,5,12,Monthly_Sum
38569,Caserne 55 Grid2_4,2017,6,8,Monthly_Sum
38570,Caserne 55 Grid2_4,2017,7,8,Monthly_Sum
38571,Caserne 55 Grid2_4,2017,8,7,Monthly_Sum
38572,Caserne 55 Grid2_4,2017,9,5,Monthly_Sum
38573,Caserne 55 Grid2_4,2017,10,8,Monthly_Sum
38574,Caserne 55 Grid2_4,2017,11,13,Monthly_Sum
38575,Caserne 55 Grid2_4,2017,12,5,Monthly_Sum
38576,Caserne 55 Grid2_4,2018,1,10,Monthly_Sum
38577,Caserne 55 Grid2_4,2018,2,14,Monthly_Sum
38578,Caserne 55 Grid2_4,2018,3,4,Monthly_Sum
38579,Caserne 55 Grid2_4,2018,4,5,Monthly_Sum
38580,Caserne 55 Grid2_4,2018,5,11,Monthly_Sum
38581,Caserne 55 Grid2_4,2018,6,9,Monthly_Sum
38582,Caserne 55 Grid2_4,2018,7,10,Monthly_Sum
38583,Caserne 55 Grid2_4,2018,8,9,Monthly_Sum
38584,Caserne 55 Grid2_4,2018,9,8,Monthly_Sum
38585,Caserne 55 Grid2_4,2018,10,12,Monthly_Sum
38586,Caserne 55 Grid2_4,2018,11,5,Monthly_Sum
38587,Caserne 55 Grid2_4,2018,12,5,Monthly_Sum
38588,Caserne 55 Grid2_4,2019,1,5,Monthly_Sum
38589,Caserne 55 Grid2_4,2019,2,8,Monthly_Sum
38590,Caserne 55 Grid2_4,2019,3,8,Monthly_Sum
38591,Caserne 55 Grid2_4,2019,4,10,Monthly_Sum
38592,Caserne 55 Grid2_4,2019,5,6,Monthly_Sum
38593,Caserne 55 Grid2_4,2019,6,8,Monthly_Sum
38594,Caserne 55 Grid2_4,2019,7,9,Monthly_Sum
38595,Caserne 55 Grid2_4,2019,8,7,Monthly_Sum
38596,Caserne 55 Grid2_4,2019,9,11,Monthly_Sum
38597,Caserne 55 Grid2_4,2019,10,5,Monthly_Sum
38598,Caserne 55 Grid2_4,2019,11,11,Monthly_Sum
38599,Caserne 55 Grid2_4,2019,12,6,Monthly_Sum
38600,Caserne 55 Grid2_4,2020,1,8,Monthly_Sum
38601,Caserne 55 Grid2_4,2020,2,3,Monthly_Sum
38602,Caserne 55 Grid2_4,2020,3,8,Monthly_Sum
38603,Caserne 55 Grid2_4,2020,4,1,Monthly_Sum
38604,Caserne 55 Grid2_4,2020,5,2,Monthly_Sum
38605,Caserne 55 Grid2_4,2020,6,3,Monthly_Sum
38606,Caserne 55 Grid2_4,2020,7,6,Monthly_Sum
38607,Caserne 55 Grid2_4,2020,8,10,Monthly_Sum
38608,Caserne 55 Grid2_4,2020,9,12,Monthly_Sum
38609,Caserne 55 Grid2_4,2020,10,5,Monthly_Sum
38610,Caserne 55 Grid2_4,2020,11,5,Monthly_Sum
38611,Caserne 55 Grid2_4,2020,12,2,Monthly_Sum
38612,Caserne 55 Grid2_4,2021,1,7,Monthly_Sum
38613,Caserne 55 Grid2_4,2021,2,2,Monthly_Sum
38614,Caserne 55 Grid2_4,2021,3,4,Monthly_Sum
38615,Caserne 55 Grid2_4,2021,4,8,Monthly_Sum
38616,Caserne 55 Grid2_4,2021,5,6,Monthly_Sum
38617,Caserne 55 Grid2_4,2021,6,6,Monthly_Sum
38618,Caserne 55 Grid2_4,2021,7,6,Monthly_Sum
38619,Caserne 55 Grid2_4,2021,8,5,Monthly_Sum
38620,Caserne 55 Grid2_4,2021,9,6,Monthly_Sum
38621,Caserne 55 Grid2_4,2021,10,9,Monthly_Sum
38622,Caserne 55 Grid2_4,2021,11,7,Monthly_Sum
38623,Caserne 55 Grid2_4,2021,12,10,Monthly_Sum
38624,Caserne 55 Grid2_4,2022,1,8,Monthly_Sum
38625,Caserne 55 Grid2_4,2022,2,4,Monthly_Sum
38626,Caserne 55 Grid2_4,2022,3,11,Monthly_Sum
38627,Caserne 55 Grid2_4,2022,4,8,Monthly_Sum
38628,Caserne 55 Grid2_4,2022,5,9,Monthly_Sum
38629,Caserne 55 Grid2_4,2022,6,7,Monthly_Sum
38630,Caserne 55 Grid2_5,2015,1,4,Monthly_Sum
38631,Caserne 55 Grid2_5,2015,2,2,Monthly_Sum
38632,Caserne 55 Grid2_5,2015,3,2,Monthly_Sum
38633,Caserne 55 Grid2_5,2015,4,2,Monthly_Sum
38634,Caserne 55 Grid2_5,2015,5,3,Monthly_Sum
38635,Caserne 55 Grid2_5,2015,6,4,Monthly_Sum
38636,Caserne 55 Grid2_5,2015,7,4,Monthly_Sum
38637,Caserne 55 Grid2_5,2015,9,3,Monthly_Sum
38638,Caserne 55 Grid2_5,2015,10,7,Monthly_Sum
38639,Caserne 55 Grid2_5,2015,11,3,Monthly_Sum
38640,Caserne 55 Grid2_5,2015,12,1,Monthly_Sum
38641,Caserne 55 Grid2_5,2016,1,5,Monthly_Sum
38642,Caserne 55 Grid2_5,2016,2,6,Monthly_Sum
38643,Caserne 55 Grid2_5,2016,3,3,Monthly_Sum
38644,Caserne 55 Grid2_5,2016,4,6,Monthly_Sum
38645,Caserne 55 Grid2_5,2016,5,4,Monthly_Sum
38646,Caserne 55 Grid2_5,2016,6,5,Monthly_Sum
38647,Caserne 55 Grid2_5,2016,7,7,Monthly_Sum
38648,Caserne 55 Grid2_5,2016,8,7,Monthly_Sum
38649,Caserne 55 Grid2_5,2016,9,4,Monthly_Sum
38650,Caserne 55 Grid2_5,2016,10,4,Monthly_Sum
38651,Caserne 55 Grid2_5,2016,11,6,Monthly_Sum
38652,Caserne 55 Grid2_5,2016,12,7,Monthly_Sum
38653,Caserne 55 Grid2_5,2017,1,6,Monthly_Sum
38654,Caserne 55 Grid2_5,2017,2,4,Monthly_Sum
38655,Caserne 55 Grid2_5,2017,3,5,Monthly_Sum
38656,Caserne 55 Grid2_5,2017,4,1,Monthly_Sum
38657,Caserne 55 Grid2_5,2017,5,5,Monthly_Sum
38658,Caserne 55 Grid2_5,2017,6,11,Monthly_Sum
38659,Caserne 55 Grid2_5,2017,7,3,Monthly_Sum
38660,Caserne 55 Grid2_5,2017,8,5,Monthly_Sum
38661,Caserne 55 Grid2_5,2017,9,1,Monthly_Sum
38662,Caserne 55 Grid2_5,2017,10,6,Monthly_Sum
38663,Caserne 55 Grid2_5,2017,11,4,Monthly_Sum
38664,Caserne 55 Grid2_5,2017,12,1,Monthly_Sum
38665,Caserne 55 Grid2_5,2018,1,3,Monthly_Sum
38666,Caserne 55 Grid2_5,2018,2,4,Monthly_Sum
38667,Caserne 55 Grid2_5,2018,3,6,Monthly_Sum
38668,Caserne 55 Grid2_5,2018,4,4,Monthly_Sum
38669,Caserne 55 Grid2_5,2018,5,5,Monthly_Sum
38670,Caserne 55 Grid2_5,2018,6,7,Monthly_Sum
38671,Caserne 55 Grid2_5,2018,7,5,Monthly_Sum
38672,Caserne 55 Grid2_5,2018,8,2,Monthly_Sum
38673,Caserne 55 Grid2_5,2018,9,6,Monthly_Sum
38674,Caserne 55 Grid2_5,2018,11,5,Monthly_Sum
38675,Caserne 55 Grid2_5,2018,12,6,Monthly_Sum
38676,Caserne 55 Grid2_5,2019,1,2,Monthly_Sum
38677,Caserne 55 Grid2_5,2019,3,4,Monthly_Sum
38678,Caserne 55 Grid2_5,2019,4,7,Monthly_Sum
38679,Caserne 55 Grid2_5,2019,5,2,Monthly_Sum
38680,Caserne 55 Grid2_5,2019,6,2,Monthly_Sum
38681,Caserne 55 Grid2_5,2019,7,2,Monthly_Sum
38682,Caserne 55 Grid2_5,2019,8,3,Monthly_Sum
38683,Caserne 55 Grid2_5,2019,9,4,Monthly_Sum
38684,Caserne 55 Grid2_5,2019,10,3,Monthly_Sum
38685,Caserne 55 Grid2_5,2019,11,7,Monthly_Sum
38686,Caserne 55 Grid2_5,2019,12,1,Monthly_Sum
38687,Caserne 55 Grid2_5,2020,1,2,Monthly_Sum
38688,Caserne 55 Grid2_5,2020,2,3,Monthly_Sum
38689,Caserne 55 Grid2_5,2020,3,3,Monthly_Sum
38690,Caserne 55 Grid2_5,2020,6,7,Monthly_Sum
38691,Caserne 55 Grid2_5,2020,7,1,Monthly_Sum
38692,Caserne 55 Grid2_5,2020,8,6,Monthly_Sum
38693,Caserne 55 Grid2_5,2020,9,4,Monthly_Sum
38694,Caserne 55 Grid2_5,2020,10,2,Monthly_Sum
38695,Caserne 55 Grid2_5,2020,11,2,Monthly_Sum
38696,Caserne 55 Grid2_5,2020,12,2,Monthly_Sum
38697,Caserne 55 Grid2_5,2021,1,2,Monthly_Sum
38698,Caserne 55 Grid2_5,2021,2,2,Monthly_Sum
38699,Caserne 55 Grid2_5,2021,3,3,Monthly_Sum
38700,Caserne 55 Grid2_5,2021,4,1,Monthly_Sum
38701,Caserne 55 Grid2_5,2021,5,3,Monthly_Sum
38702,Caserne 55 Grid2_5,2021,6,7,Monthly_Sum
38703,Caserne 55 Grid2_5,2021,7,2,Monthly_Sum
38704,Caserne 55 Grid2_5,2021,8,3,Monthly_Sum
38705,Caserne 55 Grid2_5,2021,9,1,Monthly_Sum
38706,Caserne 55 Grid2_5,2021,10,1,Monthly_Sum
38707,Caserne 55 Grid2_5,2021,11,3,Monthly_Sum
38708,Caserne 55 Grid2_5,2021,12,5,Monthly_Sum
38709,Caserne 55 Grid2_5,2022,1,2,Monthly_Sum
38710,Caserne 55 Grid2_5,2022,2,3,Monthly_Sum
38711,Caserne 55 Grid2_5,2022,3,3,Monthly_Sum
38712,Caserne 55 Grid2_5,2022,4,1,Monthly_Sum
38713,Caserne 55 Grid2_5,2022,5,4,Monthly_Sum
38714,Caserne 55 Grid2_5,2022,6,2,Monthly_Sum
38715,Caserne 55 Grid3_0,2015,2,2,Monthly_Sum
38716,Caserne 55 Grid3_0,2015,4,4,Monthly_Sum
38717,Caserne 55 Grid3_0,2015,6,1,Monthly_Sum
38718,Caserne 55 Grid3_0,2015,7,1,Monthly_Sum
38719,Caserne 55 Grid3_0,2015,9,2,Monthly_Sum
38720,Caserne 55 Grid3_0,2015,10,2,Monthly_Sum
38721,Caserne 55 Grid3_0,2015,12,3,Monthly_Sum
38722,Caserne 55 Grid3_0,2016,3,1,Monthly_Sum
38723,Caserne 55 Grid3_0,2016,4,2,Monthly_Sum
38724,Caserne 55 Grid3_0,2016,5,2,Monthly_Sum
38725,Caserne 55 Grid3_0,2016,6,2,Monthly_Sum
38726,Caserne 55 Grid3_0,2016,7,2,Monthly_Sum
38727,Caserne 55 Grid3_0,2016,10,1,Monthly_Sum
38728,Caserne 55 Grid3_0,2016,11,3,Monthly_Sum
38729,Caserne 55 Grid3_0,2016,12,2,Monthly_Sum
38730,Caserne 55 Grid3_0,2017,1,3,Monthly_Sum
38731,Caserne 55 Grid3_0,2017,2,1,Monthly_Sum
38732,Caserne 55 Grid3_0,2017,3,2,Monthly_Sum
38733,Caserne 55 Grid3_0,2017,4,2,Monthly_Sum
38734,Caserne 55 Grid3_0,2017,5,4,Monthly_Sum
38735,Caserne 55 Grid3_0,2017,8,1,Monthly_Sum
38736,Caserne 55 Grid3_0,2017,9,2,Monthly_Sum
38737,Caserne 55 Grid3_0,2017,11,2,Monthly_Sum
38738,Caserne 55 Grid3_0,2017,12,3,Monthly_Sum
38739,Caserne 55 Grid3_0,2018,1,1,Monthly_Sum
38740,Caserne 55 Grid3_0,2018,2,1,Monthly_Sum
38741,Caserne 55 Grid3_0,2018,3,3,Monthly_Sum
38742,Caserne 55 Grid3_0,2018,5,3,Monthly_Sum
38743,Caserne 55 Grid3_0,2018,6,2,Monthly_Sum
38744,Caserne 55 Grid3_0,2018,7,1,Monthly_Sum
38745,Caserne 55 Grid3_0,2018,8,2,Monthly_Sum
38746,Caserne 55 Grid3_0,2018,10,2,Monthly_Sum
38747,Caserne 55 Grid3_0,2018,11,3,Monthly_Sum
38748,Caserne 55 Grid3_0,2019,1,4,Monthly_Sum
38749,Caserne 55 Grid3_0,2019,2,2,Monthly_Sum
38750,Caserne 55 Grid3_0,2019,4,3,Monthly_Sum
38751,Caserne 55 Grid3_0,2019,6,6,Monthly_Sum
38752,Caserne 55 Grid3_0,2019,8,1,Monthly_Sum
38753,Caserne 55 Grid3_0,2019,10,1,Monthly_Sum
38754,Caserne 55 Grid3_0,2019,11,1,Monthly_Sum
38755,Caserne 55 Grid3_0,2019,12,3,Monthly_Sum
38756,Caserne 55 Grid3_0,2020,2,1,Monthly_Sum
38757,Caserne 55 Grid3_0,2020,10,4,Monthly_Sum
38758,Caserne 55 Grid3_0,2020,11,2,Monthly_Sum
38759,Caserne 55 Grid3_0,2020,12,1,Monthly_Sum
38760,Caserne 55 Grid3_0,2021,1,2,Monthly_Sum
38761,Caserne 55 Grid3_0,2021,2,1,Monthly_Sum
38762,Caserne 55 Grid3_0,2021,3,1,Monthly_Sum
38763,Caserne 55 Grid3_0,2021,5,1,Monthly_Sum
38764,Caserne 55 Grid3_0,2021,6,1,Monthly_Sum
38765,Caserne 55 Grid3_0,2021,7,1,Monthly_Sum
38766,Caserne 55 Grid3_0,2021,8,5,Monthly_Sum
38767,Caserne 55 Grid3_0,2021,9,2,Monthly_Sum
38768,Caserne 55 Grid3_0,2021,10,3,Monthly_Sum
38769,Caserne 55 Grid3_0,2021,12,1,Monthly_Sum
38770,Caserne 55 Grid3_0,2022,1,4,Monthly_Sum
38771,Caserne 55 Grid3_0,2022,3,3,Monthly_Sum
38772,Caserne 55 Grid3_0,2022,5,1,Monthly_Sum
38773,Caserne 55 Grid3_0,2022,6,1,Monthly_Sum
38774,Caserne 55 Grid3_1,2015,1,5,Monthly_Sum
38775,Caserne 55 Grid3_1,2015,2,6,Monthly_Sum
38776,Caserne 55 Grid3_1,2015,3,4,Monthly_Sum
38777,Caserne 55 Grid3_1,2015,4,4,Monthly_Sum
38778,Caserne 55 Grid3_1,2015,5,4,Monthly_Sum
38779,Caserne 55 Grid3_1,2015,7,9,Monthly_Sum
38780,Caserne 55 Grid3_1,2015,8,2,Monthly_Sum
38781,Caserne 55 Grid3_1,2015,9,4,Monthly_Sum
38782,Caserne 55 Grid3_1,2015,10,5,Monthly_Sum
38783,Caserne 55 Grid3_1,2015,11,6,Monthly_Sum
38784,Caserne 55 Grid3_1,2016,1,4,Monthly_Sum
38785,Caserne 55 Grid3_1,2016,2,5,Monthly_Sum
38786,Caserne 55 Grid3_1,2016,3,4,Monthly_Sum
38787,Caserne 55 Grid3_1,2016,4,1,Monthly_Sum
38788,Caserne 55 Grid3_1,2016,5,4,Monthly_Sum
38789,Caserne 55 Grid3_1,2016,6,3,Monthly_Sum
38790,Caserne 55 Grid3_1,2016,7,8,Monthly_Sum
38791,Caserne 55 Grid3_1,2016,8,5,Monthly_Sum
38792,Caserne 55 Grid3_1,2016,9,3,Monthly_Sum
38793,Caserne 55 Grid3_1,2016,10,6,Monthly_Sum
38794,Caserne 55 Grid3_1,2016,11,2,Monthly_Sum
38795,Caserne 55 Grid3_1,2016,12,4,Monthly_Sum
38796,Caserne 55 Grid3_1,2017,1,3,Monthly_Sum
38797,Caserne 55 Grid3_1,2017,2,3,Monthly_Sum
38798,Caserne 55 Grid3_1,2017,3,4,Monthly_Sum
38799,Caserne 55 Grid3_1,2017,4,3,Monthly_Sum
38800,Caserne 55 Grid3_1,2017,5,4,Monthly_Sum
38801,Caserne 55 Grid3_1,2017,6,5,Monthly_Sum
38802,Caserne 55 Grid3_1,2017,7,2,Monthly_Sum
38803,Caserne 55 Grid3_1,2017,8,7,Monthly_Sum
38804,Caserne 55 Grid3_1,2017,9,4,Monthly_Sum
38805,Caserne 55 Grid3_1,2017,10,2,Monthly_Sum
38806,Caserne 55 Grid3_1,2017,11,1,Monthly_Sum
38807,Caserne 55 Grid3_1,2017,12,4,Monthly_Sum
38808,Caserne 55 Grid3_1,2018,1,1,Monthly_Sum
38809,Caserne 55 Grid3_1,2018,2,7,Monthly_Sum
38810,Caserne 55 Grid3_1,2018,3,9,Monthly_Sum
38811,Caserne 55 Grid3_1,2018,4,3,Monthly_Sum
38812,Caserne 55 Grid3_1,2018,5,1,Monthly_Sum
38813,Caserne 55 Grid3_1,2018,6,3,Monthly_Sum
38814,Caserne 55 Grid3_1,2018,7,6,Monthly_Sum
38815,Caserne 55 Grid3_1,2018,8,7,Monthly_Sum
38816,Caserne 55 Grid3_1,2018,9,10,Monthly_Sum
38817,Caserne 55 Grid3_1,2018,10,3,Monthly_Sum
38818,Caserne 55 Grid3_1,2018,11,5,Monthly_Sum
38819,Caserne 55 Grid3_1,2018,12,1,Monthly_Sum
38820,Caserne 55 Grid3_1,2019,1,7,Monthly_Sum
38821,Caserne 55 Grid3_1,2019,2,4,Monthly_Sum
38822,Caserne 55 Grid3_1,2019,3,3,Monthly_Sum
38823,Caserne 55 Grid3_1,2019,4,6,Monthly_Sum
38824,Caserne 55 Grid3_1,2019,5,9,Monthly_Sum
38825,Caserne 55 Grid3_1,2019,6,6,Monthly_Sum
38826,Caserne 55 Grid3_1,2019,7,6,Monthly_Sum
38827,Caserne 55 Grid3_1,2019,8,4,Monthly_Sum
38828,Caserne 55 Grid3_1,2019,9,5,Monthly_Sum
38829,Caserne 55 Grid3_1,2019,10,3,Monthly_Sum
38830,Caserne 55 Grid3_1,2019,11,7,Monthly_Sum
38831,Caserne 55 Grid3_1,2019,12,2,Monthly_Sum
38832,Caserne 55 Grid3_1,2020,1,6,Monthly_Sum
38833,Caserne 55 Grid3_1,2020,2,6,Monthly_Sum
38834,Caserne 55 Grid3_1,2020,3,2,Monthly_Sum
38835,Caserne 55 Grid3_1,2020,5,1,Monthly_Sum
38836,Caserne 55 Grid3_1,2020,6,3,Monthly_Sum
38837,Caserne 55 Grid3_1,2020,7,3,Monthly_Sum
38838,Caserne 55 Grid3_1,2020,8,5,Monthly_Sum
38839,Caserne 55 Grid3_1,2020,9,6,Monthly_Sum
38840,Caserne 55 Grid3_1,2020,10,8,Monthly_Sum
38841,Caserne 55 Grid3_1,2020,11,3,Monthly_Sum
38842,Caserne 55 Grid3_1,2020,12,2,Monthly_Sum
38843,Caserne 55 Grid3_1,2021,1,5,Monthly_Sum
38844,Caserne 55 Grid3_1,2021,2,3,Monthly_Sum
38845,Caserne 55 Grid3_1,2021,3,5,Monthly_Sum
38846,Caserne 55 Grid3_1,2021,4,6,Monthly_Sum
38847,Caserne 55 Grid3_1,2021,5,1,Monthly_Sum
38848,Caserne 55 Grid3_1,2021,6,2,Monthly_Sum
38849,Caserne 55 Grid3_1,2021,7,4,Monthly_Sum
38850,Caserne 55 Grid3_1,2021,8,6,Monthly_Sum
38851,Caserne 55 Grid3_1,2021,9,2,Monthly_Sum
38852,Caserne 55 Grid3_1,2021,10,2,Monthly_Sum
38853,Caserne 55 Grid3_1,2021,11,5,Monthly_Sum
38854,Caserne 55 Grid3_1,2021,12,4,Monthly_Sum
38855,Caserne 55 Grid3_1,2022,1,9,Monthly_Sum
38856,Caserne 55 Grid3_1,2022,2,7,Monthly_Sum
38857,Caserne 55 Grid3_1,2022,3,4,Monthly_Sum
38858,Caserne 55 Grid3_1,2022,4,5,Monthly_Sum
38859,Caserne 55 Grid3_1,2022,5,6,Monthly_Sum
38860,Caserne 55 Grid3_1,2022,6,5,Monthly_Sum
38861,Caserne 55 Grid3_2,2015,1,13,Monthly_Sum
38862,Caserne 55 Grid3_2,2015,2,3,Monthly_Sum
38863,Caserne 55 Grid3_2,2015,3,2,Monthly_Sum
38864,Caserne 55 Grid3_2,2015,4,8,Monthly_Sum
38865,Caserne 55 Grid3_2,2015,5,3,Monthly_Sum
38866,Caserne 55 Grid3_2,2015,6,1,Monthly_Sum
38867,Caserne 55 Grid3_2,2015,7,4,Monthly_Sum
38868,Caserne 55 Grid3_2,2015,8,3,Monthly_Sum
38869,Caserne 55 Grid3_2,2015,9,2,Monthly_Sum
38870,Caserne 55 Grid3_2,2015,10,3,Monthly_Sum
38871,Caserne 55 Grid3_2,2015,11,8,Monthly_Sum
38872,Caserne 55 Grid3_2,2015,12,2,Monthly_Sum
38873,Caserne 55 Grid3_2,2016,1,4,Monthly_Sum
38874,Caserne 55 Grid3_2,2016,2,6,Monthly_Sum
38875,Caserne 55 Grid3_2,2016,3,3,Monthly_Sum
38876,Caserne 55 Grid3_2,2016,4,9,Monthly_Sum
38877,Caserne 55 Grid3_2,2016,5,2,Monthly_Sum
38878,Caserne 55 Grid3_2,2016,6,4,Monthly_Sum
38879,Caserne 55 Grid3_2,2016,7,7,Monthly_Sum
38880,Caserne 55 Grid3_2,2016,8,6,Monthly_Sum
38881,Caserne 55 Grid3_2,2016,9,4,Monthly_Sum
38882,Caserne 55 Grid3_2,2016,10,4,Monthly_Sum
38883,Caserne 55 Grid3_2,2016,11,1,Monthly_Sum
38884,Caserne 55 Grid3_2,2016,12,6,Monthly_Sum
38885,Caserne 55 Grid3_2,2017,1,9,Monthly_Sum
38886,Caserne 55 Grid3_2,2017,2,7,Monthly_Sum
38887,Caserne 55 Grid3_2,2017,3,3,Monthly_Sum
38888,Caserne 55 Grid3_2,2017,4,6,Monthly_Sum
38889,Caserne 55 Grid3_2,2017,5,3,Monthly_Sum
38890,Caserne 55 Grid3_2,2017,6,2,Monthly_Sum
38891,Caserne 55 Grid3_2,2017,7,6,Monthly_Sum
38892,Caserne 55 Grid3_2,2017,8,7,Monthly_Sum
38893,Caserne 55 Grid3_2,2017,9,3,Monthly_Sum
38894,Caserne 55 Grid3_2,2017,10,6,Monthly_Sum
38895,Caserne 55 Grid3_2,2017,11,6,Monthly_Sum
38896,Caserne 55 Grid3_2,2017,12,5,Monthly_Sum
38897,Caserne 55 Grid3_2,2018,1,8,Monthly_Sum
38898,Caserne 55 Grid3_2,2018,2,5,Monthly_Sum
38899,Caserne 55 Grid3_2,2018,3,6,Monthly_Sum
38900,Caserne 55 Grid3_2,2018,4,1,Monthly_Sum
38901,Caserne 55 Grid3_2,2018,5,7,Monthly_Sum
38902,Caserne 55 Grid3_2,2018,6,3,Monthly_Sum
38903,Caserne 55 Grid3_2,2018,7,5,Monthly_Sum
38904,Caserne 55 Grid3_2,2018,8,5,Monthly_Sum
38905,Caserne 55 Grid3_2,2018,9,9,Monthly_Sum
38906,Caserne 55 Grid3_2,2018,10,4,Monthly_Sum
38907,Caserne 55 Grid3_2,2018,11,3,Monthly_Sum
38908,Caserne 55 Grid3_2,2018,12,4,Monthly_Sum
38909,Caserne 55 Grid3_2,2019,1,5,Monthly_Sum
38910,Caserne 55 Grid3_2,2019,2,1,Monthly_Sum
38911,Caserne 55 Grid3_2,2019,3,3,Monthly_Sum
38912,Caserne 55 Grid3_2,2019,4,3,Monthly_Sum
38913,Caserne 55 Grid3_2,2019,5,7,Monthly_Sum
38914,Caserne 55 Grid3_2,2019,6,5,Monthly_Sum
38915,Caserne 55 Grid3_2,2019,7,3,Monthly_Sum
38916,Caserne 55 Grid3_2,2019,8,1,Monthly_Sum
38917,Caserne 55 Grid3_2,2019,9,2,Monthly_Sum
38918,Caserne 55 Grid3_2,2019,10,5,Monthly_Sum
38919,Caserne 55 Grid3_2,2019,11,6,Monthly_Sum
38920,Caserne 55 Grid3_2,2019,12,5,Monthly_Sum
38921,Caserne 55 Grid3_2,2020,1,2,Monthly_Sum
38922,Caserne 55 Grid3_2,2020,2,1,Monthly_Sum
38923,Caserne 55 Grid3_2,2020,3,3,Monthly_Sum
38924,Caserne 55 Grid3_2,2020,4,2,Monthly_Sum
38925,Caserne 55 Grid3_2,2020,6,2,Monthly_Sum
38926,Caserne 55 Grid3_2,2020,7,3,Monthly_Sum
38927,Caserne 55 Grid3_2,2020,8,8,Monthly_Sum
38928,Caserne 55 Grid3_2,2020,9,5,Monthly_Sum
38929,Caserne 55 Grid3_2,2020,10,7,Monthly_Sum
38930,Caserne 55 Grid3_2,2020,11,2,Monthly_Sum
38931,Caserne 55 Grid3_2,2020,12,6,Monthly_Sum
38932,Caserne 55 Grid3_2,2021,2,2,Monthly_Sum
38933,Caserne 55 Grid3_2,2021,3,4,Monthly_Sum
38934,Caserne 55 Grid3_2,2021,4,5,Monthly_Sum
38935,Caserne 55 Grid3_2,2021,5,6,Monthly_Sum
38936,Caserne 55 Grid3_2,2021,6,6,Monthly_Sum
38937,Caserne 55 Grid3_2,2021,7,3,Monthly_Sum
38938,Caserne 55 Grid3_2,2021,8,2,Monthly_Sum
38939,Caserne 55 Grid3_2,2021,9,4,Monthly_Sum
38940,Caserne 55 Grid3_2,2021,10,4,Monthly_Sum
38941,Caserne 55 Grid3_2,2021,11,4,Monthly_Sum
38942,Caserne 55 Grid3_2,2021,12,3,Monthly_Sum
38943,Caserne 55 Grid3_2,2022,1,4,Monthly_Sum
38944,Caserne 55 Grid3_2,2022,2,5,Monthly_Sum
38945,Caserne 55 Grid3_2,2022,3,2,Monthly_Sum
38946,Caserne 55 Grid3_2,2022,4,5,Monthly_Sum
38947,Caserne 55 Grid3_2,2022,5,11,Monthly_Sum
38948,Caserne 55 Grid3_2,2022,6,1,Monthly_Sum
38949,Caserne 55 Grid3_3,2015,1,4,Monthly_Sum
38950,Caserne 55 Grid3_3,2015,2,2,Monthly_Sum
38951,Caserne 55 Grid3_3,2015,3,7,Monthly_Sum
38952,Caserne 55 Grid3_3,2015,4,6,Monthly_Sum
38953,Caserne 55 Grid3_3,2015,5,3,Monthly_Sum
38954,Caserne 55 Grid3_3,2015,6,4,Monthly_Sum
38955,Caserne 55 Grid3_3,2015,7,6,Monthly_Sum
38956,Caserne 55 Grid3_3,2015,8,2,Monthly_Sum
38957,Caserne 55 Grid3_3,2015,9,2,Monthly_Sum
38958,Caserne 55 Grid3_3,2015,10,4,Monthly_Sum
38959,Caserne 55 Grid3_3,2015,11,4,Monthly_Sum
38960,Caserne 55 Grid3_3,2015,12,5,Monthly_Sum
38961,Caserne 55 Grid3_3,2016,1,4,Monthly_Sum
38962,Caserne 55 Grid3_3,2016,2,10,Monthly_Sum
38963,Caserne 55 Grid3_3,2016,3,7,Monthly_Sum
38964,Caserne 55 Grid3_3,2016,4,4,Monthly_Sum
38965,Caserne 55 Grid3_3,2016,5,8,Monthly_Sum
38966,Caserne 55 Grid3_3,2016,6,5,Monthly_Sum
38967,Caserne 55 Grid3_3,2016,7,4,Monthly_Sum
38968,Caserne 55 Grid3_3,2016,8,5,Monthly_Sum
38969,Caserne 55 Grid3_3,2016,9,5,Monthly_Sum
38970,Caserne 55 Grid3_3,2016,10,5,Monthly_Sum
38971,Caserne 55 Grid3_3,2016,11,2,Monthly_Sum
38972,Caserne 55 Grid3_3,2016,12,8,Monthly_Sum
38973,Caserne 55 Grid3_3,2017,1,5,Monthly_Sum
38974,Caserne 55 Grid3_3,2017,2,4,Monthly_Sum
38975,Caserne 55 Grid3_3,2017,3,6,Monthly_Sum
38976,Caserne 55 Grid3_3,2017,4,4,Monthly_Sum
38977,Caserne 55 Grid3_3,2017,5,5,Monthly_Sum
38978,Caserne 55 Grid3_3,2017,6,6,Monthly_Sum
38979,Caserne 55 Grid3_3,2017,7,5,Monthly_Sum
38980,Caserne 55 Grid3_3,2017,8,5,Monthly_Sum
